HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,SOFTWARE,LANGUAGE,Defective
12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,0,0,0
12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,0,0,0
24.71,10.58,2764.2,0.09,57,0.09,153.57,261.33,0,0,0
16.21,5.4,472.87,0.03,23,0.19,26.27,87.57,0,0,0
24.87,6.25,971.37,0.05,42,0.16,53.96,155.42,0,0,0
13.71,5.0,342.66,0.02,18,0.2,19.04,68.53,0,0,0
11.07,3.0,99.66,0.01,10,0.33,5.54,33.22,0,0,0
27.4,7.0,1342.72,0.06,46,0.14,74.6,191.82,0,0,0
18.54,9.63,1717.22,0.06,42,0.1,95.4,178.41,0,0,0
54.69,47.6,123914.45,0.87,402,0.02,6884.14,2603.24,0,0,1
16.21,10.56,1809.36,0.06,39,0.09,100.52,171.3,0,0,0
34.91,18.57,12037.08,0.22,121,0.05,668.73,648.26,0,0,1
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,0,0,0
61.92,36.74,83581.43,0.76,354,0.03,4643.41,2274.9,0,0,1
25.24,22.75,13060.92,0.19,117,0.04,725.61,574.11,0,0,1
46.89,18.91,16764.79,0.3,152,0.05,931.38,886.6,0,0,0
22.46,6.19,859.9,0.05,34,0.16,47.77,138.97,0,0,0
42.88,6.87,2026.77,0.1,62,0.15,112.6,294.8,0,0,0
21.8,5.63,689.76,0.04,30,0.18,38.32,122.62,0,0,0
51.85,64.92,218524.86,1.12,516,0.02,12140.27,3366.16,0,0,1
21.8,5.63,689.76,0.04,30,0.18,38.32,122.62,0,0,1
16.93,6.0,609.47,0.03,26,0.17,33.86,101.58,0,0,0
45.34,4.23,811.53,0.06,46,0.24,45.09,191.82,0,0,0
20.76,2.5,129.72,0.02,15,0.4,7.21,51.89,0,0,0
34.27,2.78,264.4,0.03,25,0.36,14.69,95.18,0,0,0
10.6,10.13,1086.54,0.04,29,0.1,60.36,107.31,0,0,0
7.45,30.8,7065.15,0.08,54,0.03,392.51,229.39,0,0,0
11.85,9.0,959.45,0.04,28,0.11,53.3,106.61,0,0,0
6.92,8.0,442.81,0.02,16,0.13,24.6,55.35,0,0,0
80.81,26.6,57176.91,0.72,343,0.04,3176.49,2149.51,0,0,0
26.32,16.0,6737.71,0.14,85,0.06,374.32,421.11,0,0,0
14.52,5.79,486.0,0.03,21,0.17,27.0,84.0,0,0,0
28.99,18.12,9514.39,0.18,106,0.06,528.58,525.14,0,0,0
9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,0,0,0
17.66,10.63,1993.75,0.06,45,0.09,110.76,187.65,0,0,0
13.77,13.5,2508.88,0.06,43,0.07,139.38,185.84,0,0,0
13.64,17.06,3972.03,0.08,53,0.06,220.67,232.79,0,0,0
14.4,3.0,129.56,0.01,13,0.33,7.2,43.19,0,0,0
12.85,8.0,822.39,0.03,27,0.13,45.69,102.8,0,0,0
21.3,16.32,5681.26,0.12,74,0.06,315.63,347.83,0,0,0
35.6,10.11,3640.0,0.12,72,0.1,202.22,360.0,0,0,0
108.35,33.87,124313.16,1.22,526,0.03,6906.29,3670.05,0,0,0
17.71,10.67,2014.61,0.06,43,0.09,111.92,188.87,0,0,0
42.9,20.7,18381.79,0.3,159,0.05,1021.21,888.01,0,0,0
37.71,30.2,34384.39,0.38,205,0.03,1910.24,1138.69,0,0,0
48.56,33.51,54539.1,0.54,279,0.03,3029.95,1627.38,0,0,0
131.72,126.56,2109679.46,5.56,2027,0.01,117204.41,16670.05,0,0,0
19.23,5.69,622.17,0.04,28,0.18,34.57,109.39,0,0,0
83.81,31.06,80843.05,0.87,399,0.03,4491.28,2602.9,0,0,0
78.34,51.47,207526.23,1.34,589,0.02,11529.23,4031.99,0,0,0
204.29,41.72,355647.88,2.84,1112,0.02,19758.22,8523.85,0,0,0
87.92,17.2,26010.73,0.5,253,0.06,1445.04,1512.25,0,0,0
85.71,38.23,125251.55,1.09,487,0.03,6958.42,3276.5,0,0,0
28.18,15.16,6475.08,0.14,82,0.07,359.73,427.18,0,0,0
40.01,18.29,13377.17,0.24,134,0.05,743.18,731.56,0,0,0
42.36,23.73,23858.84,0.34,182,0.04,1325.49,1005.29,0,0,0
110.24,10.11,11259.34,0.37,191,0.1,625.52,1114.08,0,0,0
70.78,2.77,542.77,0.07,49,0.36,30.15,196.0,0,0,0
27.4,20.16,11135.5,0.18,100,0.05,618.64,552.36,0,0,0
78.0,13.61,14437.64,0.35,189,0.07,802.09,1061.18,0,0,0
54.5,9.27,4686.53,0.17,103,0.11,260.36,505.41,0,0,0
20.45,13.07,3491.27,0.09,55,0.08,193.96,267.19,0,0,0
35.91,21.53,16649.11,0.26,132,0.05,924.95,773.25,0,0,0
36.57,23.03,19394.56,0.28,142,0.04,1077.48,842.16,0,0,0
160.8,10.16,16586.02,0.54,263,0.1,921.45,1633.09,0,0,0
84.92,18.79,29993.03,0.53,265,0.05,1666.28,1595.93,0,0,0
83.84,41.66,145477.36,1.16,514,0.02,8082.08,3492.33,0,0,0
88.15,36.04,114516.56,1.06,465,0.03,6362.03,3177.29,0,0,0
23.58,12.5,3685.04,0.1,62,0.08,204.72,294.8,0,0,0
5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,0,0,0
17.27,2.5,107.96,0.01,13,0.4,6.0,43.19,0,0,0
10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,0,0,0
10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,0,0,0
17.91,6.29,707.7,0.04,27,0.16,39.32,112.59,0,0,0
17.27,2.5,107.96,0.01,13,0.4,6.0,43.19,0,0,0
10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,0,0,0
10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,0,0,0
17.91,6.29,707.7,0.04,27,0.16,39.32,112.59,0,0,0
14.38,4.5,291.26,0.02,17,0.22,16.18,64.73,0,0,0
14.8,4.0,236.83,0.02,16,0.25,13.16,59.21,0,0,0
17.24,10.64,1950.69,0.06,40,0.09,108.37,183.4,0,0,0
16.32,5.14,432.0,0.03,21,0.19,24.0,84.0,0,0,0
16.32,5.14,432.0,0.03,21,0.19,24.0,84.0,0,0,0
39.36,16.0,10076.02,0.21,120,0.06,559.78,629.75,0,0,0
7.24,2.5,45.24,0.01,7,0.4,2.51,18.09,0,0,0
26.67,15.32,6261.24,0.14,88,0.07,347.85,408.66,0,0,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,0,0,0
12.68,3.75,178.31,0.02,15,0.27,9.91,47.55,0,0,0
16.78,6.29,663.06,0.04,27,0.16,36.84,105.49,0,0,0
17.13,10.0,1713.0,0.06,39,0.1,95.17,171.3,0,0,0
26.81,8.03,1732.23,0.07,47,0.12,96.24,215.49,0,0,0
32.0,26.1,21802.25,0.28,142,0.04,1211.24,835.34,0,0,0
15.76,17.6,4880.94,0.09,59,0.06,271.16,277.33,0,0,0
30.99,27.86,24047.21,0.29,150,0.04,1335.96,863.23,0,0,0
20.51,6.11,765.94,0.04,29,0.16,42.55,125.34,0,0,0
19.8,6.11,739.53,0.04,28,0.16,41.08,121.01,0,0,0
14.83,9.63,1373.5,0.05,32,0.1,76.31,142.7,0,0,0
46.9,10.5,5170.32,0.16,96,0.1,287.24,492.41,0,0,0
45.57,9.64,4237.49,0.15,85,0.1,235.42,439.44,0,0,1
46.9,10.5,5170.32,0.16,96,0.1,287.24,492.41,0,0,0
31.39,9.47,2815.15,0.1,60,0.11,156.4,297.25,0,0,1
39.66,11.08,4871.43,0.15,81,0.09,270.63,439.53,0,0,1
31.51,10.5,3474.19,0.11,64,0.1,193.01,330.88,0,0,1
22.4,7.33,1204.38,0.05,38,0.14,66.91,164.23,0,0,1
33.1,7.26,1746.71,0.08,49,0.14,97.04,240.44,0,0,0
20.75,5.0,518.63,0.03,24,0.2,28.81,103.73,0,0,1
34.57,10.93,4129.37,0.13,72,0.09,229.41,377.85,0,0,0
74.36,13.06,12685.78,0.32,159,0.08,704.77,971.26,0,0,1
195.05,21.41,89412.4,1.39,591,0.05,4967.36,4176.06,0,0,1
36.48,10.43,3969.82,0.13,72,0.1,220.55,380.55,0,0,0
41.71,12.75,6780.12,0.18,98,0.08,376.67,531.77,0,0,0
75.22,14.8,16481.41,0.37,187,0.07,915.63,1113.43,0,0,0
55.85,28.0,43785.9,0.52,256,0.04,2432.55,1563.78,0,0,1
21.05,14.77,4591.91,0.1,64,0.07,255.11,310.91,0,0,0
30.72,19.13,11241.58,0.2,107,0.05,624.53,587.63,0,0,1
70.59,44.71,141084.24,1.05,475,0.02,7838.01,3155.83,0,0,1
23.14,6.5,977.69,0.05,32,0.15,54.32,150.41,0,0,1
33.22,15.91,8407.11,0.18,98,0.06,467.06,528.45,0,0,1
18.72,21.54,8684.58,0.13,83,0.05,482.48,403.21,0,0,0
10.42,6.75,474.58,0.02,19,0.15,26.37,70.31,0,0,0
65.44,11.21,8218.63,0.24,136,0.09,456.59,733.36,0,0,0
31.33,20.43,13084.38,0.21,118,0.05,726.91,640.3,0,0,0
74.62,10.16,7697.18,0.25,138,0.1,427.62,757.88,0,0,0
11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,0,0,0
55.95,7.24,2931.85,0.14,81,0.14,162.88,405.0,0,0,0
26.39,12.07,3845.69,0.11,67,0.08,213.65,318.58,0,0,0
12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,0,0,0
17.27,2.5,107.96,0.01,13,0.4,6.0,43.19,0,0,0
15.22,12.0,2191.93,0.06,43,0.08,121.77,182.66,0,0,0
42.16,35.93,54431.16,0.5,241,0.03,3023.95,1514.78,0,0,0
95.6,31.4,94278.09,1.0,449,0.03,5237.67,3002.24,0,0,0
66.6,18.54,22884.16,0.41,209,0.05,1271.34,1234.54,0,0,0
14.99,5.33,426.42,0.03,21,0.19,23.69,79.95,0,0,0
14.83,3.5,181.62,0.02,15,0.29,10.09,51.89,0,0,0
29.5,36.25,38771.24,0.36,185,0.03,2153.96,1069.55,0,0,0
15.9,6.43,656.91,0.03,25,0.16,36.5,102.19,0,0,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,1,0
32.5,5.32,919.39,0.06,40,0.19,51.08,172.88,1,1,0
109.63,42.03,193686.35,1.54,666,0.02,10760.35,4607.96,1,1,0
55.65,17.14,16352.99,0.32,165,0.06,908.5,953.92,1,1,0
29.4,14.39,6090.84,0.14,89,0.07,338.38,423.18,1,1,0
32.02,5.63,1012.98,0.06,41,0.18,56.28,180.09,1,1,0
16.46,7.2,853.46,0.04,29,0.14,47.41,118.54,1,1,0
80.76,27.14,59492.48,0.73,353,0.04,3305.14,2191.94,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
54.54,15.58,13243.53,0.28,153,0.06,735.75,849.85,1,1,0
12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,1,1,0
42.06,32.72,45051.12,0.46,236,0.03,2502.84,1376.56,1,1,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,1,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,1,0
35.31,19.55,13490.6,0.23,128,0.05,749.48,690.22,1,1,0
33.69,16.2,8841.71,0.18,104,0.06,491.21,545.78,1,1,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0
14.99,5.33,426.42,0.03,21,0.19,23.69,79.95,1,1,0
44.33,7.33,2383.85,0.11,70,0.14,132.44,325.07,1,1,0
44.43,18.41,15056.5,0.27,157,0.05,836.47,817.88,1,1,0
40.99,14.0,8034.06,0.19,111,0.07,446.34,573.86,1,1,0
45.77,15.0,10297.93,0.23,129,0.07,572.11,686.53,1,1,0
37.67,18.75,13244.88,0.24,131,0.05,735.83,706.39,1,1,0
70.89,48.94,169799.06,1.16,557,0.02,9433.28,3469.45,1,1,0
26.16,9.23,2229.05,0.08,52,0.11,123.84,241.48,1,1,0
18.67,7.71,1110.86,0.05,36,0.13,61.71,144.0,1,1,0
30.2,25.0,18875.0,0.25,151,0.04,1048.61,755.0,1,1,0
20.81,9.0,1685.67,0.06,42,0.11,93.65,187.3,1,1,0
14.4,3.0,129.56,0.01,13,0.33,7.2,43.19,1,1,0
16.32,4.67,355.35,0.03,20,0.21,19.74,76.15,1,1,0
39.49,17.0,11411.18,0.22,127,0.06,633.95,671.25,1,1,0
23.27,11.38,3010.96,0.09,57,0.09,167.28,264.7,1,1,0
69.47,40.7,115062.64,0.94,473,0.02,6392.37,2827.25,1,1,0
59.77,42.39,107406.67,0.84,412,0.02,5967.04,2533.7,1,1,0
16.46,7.2,853.46,0.04,29,0.14,47.41,118.54,1,1,0
122.92,19.86,48468.15,0.81,385,0.05,2692.68,2440.84,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
60.86,22.0,29456.04,0.45,224,0.05,1636.45,1338.91,1,1,0
17.44,4.67,379.91,0.03,22,0.21,21.11,81.41,1,1,0
50.08,14.0,9816.39,0.23,139,0.07,545.36,701.17,1,1,0
88.12,18.17,29080.61,0.53,271,0.06,1615.59,1600.77,1,1,0
21.8,6.19,834.61,0.04,33,0.16,46.37,134.89,1,1,0
151.9,21.7,71508.8,1.1,504,0.05,3972.71,3295.74,1,1,0
52.03,24.0,29970.57,0.42,216,0.04,1665.03,1248.77,1,1,0
26.84,8.18,1796.86,0.07,50,0.12,99.83,219.62,1,1,0
36.92,14.61,7876.2,0.18,106,0.07,437.57,539.27,1,1,0
29.26,13.5,5332.5,0.13,79,0.07,296.25,395.0,1,1,0
238.08,40.75,395438.84,3.23,1287,0.02,21968.82,9702.9,1,1,0
90.69,22.53,46024.85,0.68,327,0.04,2556.94,2043.07,1,1,0
47.03,16.63,12999.77,0.26,149,0.06,722.21,781.94,1,1,0
20.33,9.78,1943.91,0.07,46,0.1,107.99,198.81,1,1,0
58.1,12.43,8983.13,0.24,142,0.08,499.06,722.42,1,1,0
20.33,9.78,1943.91,0.07,46,0.1,107.99,198.81,1,1,0
163.29,25.13,103097.32,1.37,590,0.04,5727.63,4102.97,1,1,0
32.14,12.08,4693.39,0.13,77,0.08,260.74,388.42,1,1,0
46.09,20.67,19687.59,0.32,179,0.05,1093.75,952.63,1,1,0
28.67,7.0,1404.72,0.07,45,0.14,78.04,200.67,1,1,0
42.78,14.62,9144.94,0.21,116,0.07,508.05,625.51,1,1,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,1,1,0
28.67,7.0,1404.72,0.07,45,0.14,78.04,200.67,1,1,0
21.05,11.25,2664.41,0.08,51,0.09,148.02,236.84,1,1,0
24.11,11.64,3264.45,0.09,59,0.09,181.36,280.54,1,1,0
38.97,10.97,4689.17,0.14,88,0.09,260.51,427.5,1,1,0
10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,1,1,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,1,0
6.64,6.0,239.18,0.01,12,0.17,13.29,39.86,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
35.51,12.28,5352.73,0.15,88,0.08,297.37,435.97,1,1,1
75.75,43.23,141550.33,1.09,529,0.02,7863.91,3274.42,1,1,1
37.14,6.4,1521.19,0.08,57,0.16,84.51,237.69,1,1,0
29.02,3.5,355.53,0.03,26,0.29,19.75,101.58,1,1,0
25.4,13.71,4777.91,0.12,71,0.07,265.44,348.39,1,1,1
48.91,5.25,1347.98,0.09,56,0.19,74.89,256.76,1,1,1
99.17,12.98,16702.0,0.43,217,0.08,927.89,1286.97,1,1,1
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
66.14,38.06,95809.13,0.84,418,0.03,5322.73,2517.35,1,1,1
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
27.98,18.0,9065.86,0.17,99,0.06,503.66,503.66,1,1,1
99.0,17.94,31877.94,0.59,287,0.06,1771.0,1776.48,1,1,1
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
68.58,11.02,8321.46,0.25,136,0.09,462.3,755.42,1,1,1
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,1,1,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,1,1,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,1,1,0
73.44,25.26,46844.09,0.62,314,0.04,2602.45,1854.76,1,1,1
10.87,3.5,133.19,0.01,11,0.29,7.4,38.05,1,1,0
13.29,3.0,119.59,0.01,12,0.33,6.64,39.86,1,1,0
63.88,14.57,13563.07,0.31,161,0.07,753.5,930.8,1,1,1
35.69,27.62,27226.57,0.33,184,0.04,1512.59,985.79,1,1,1
76.45,17.93,24569.36,0.46,236,0.06,1364.96,1370.54,1,1,1
69.77,26.35,48459.37,0.61,299,0.04,2692.19,1838.77,1,1,1
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
33.38,14.25,6778.53,0.16,90,0.07,376.58,475.69,1,1,0
25.29,11.85,3548.61,0.1,63,0.08,197.14,299.56,1,1,0
25.29,11.85,3548.61,0.1,63,0.08,197.14,299.56,1,1,0
29.06,11.2,3645.43,0.11,67,0.09,202.52,325.48,1,1,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,1,1,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,1,1,0
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,1,1,0
31.11,7.36,1686.73,0.08,53,0.14,93.71,229.06,1,1,1
10.82,5.83,368.18,0.02,19,0.17,20.45,63.12,1,1,0
89.26,20.71,38301.26,0.62,317,0.05,2127.85,1849.03,1,1,0
37.67,8.13,2486.68,0.1,63,0.12,138.15,306.05,1,1,0
102.5,38.09,148686.82,1.3,597,0.03,8260.37,3903.88,1,1,1
64.58,19.75,25188.5,0.43,211,0.05,1399.36,1275.37,1,1,0
67.6,24.64,41048.67,0.56,282,0.04,2280.48,1665.74,1,1,0
38.54,15.17,8866.36,0.19,118,0.07,492.58,584.6,1,1,0
31.89,8.53,2320.9,0.09,56,0.12,128.94,272.05,1,1,0
43.9,12.52,6882.97,0.18,104,0.08,382.39,549.68,1,1,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,1,0
55.99,19.75,21840.0,0.37,198,0.05,1213.33,1105.82,1,1,1
139.4,16.46,37755.59,0.76,357,0.06,2097.53,2294.18,1,1,1
54.2,14.04,10683.73,0.25,145,0.07,593.54,760.95,1,1,1
123.35,19.27,45791.28,0.79,367,0.05,2543.96,2376.59,1,1,1
189.82,24.81,116852.98,1.57,675,0.04,6491.83,4709.66,1,1,1
195.9,54.54,582830.35,3.56,1413,0.02,32379.46,10685.45,1,1,1
30.14,6.15,1141.33,0.06,41,0.16,63.41,185.47,1,1,1
26.01,7.86,1605.45,0.07,44,0.13,89.19,204.33,1,1,0
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1,1,0
23.77,15.54,5735.89,0.12,76,0.06,318.66,369.21,1,1,0
115.54,19.78,45226.86,0.76,367,0.05,2512.6,2285.98,1,1,1
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,1,1,1
9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,1,1,0
6.64,6.0,239.18,0.01,12,0.17,13.29,39.86,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
14.83,7.0,726.48,0.03,30,0.14,40.36,103.78,1,1,0
3.74,6.0,134.75,0.01,8,0.17,7.49,22.46,1,1,0
16.5,2.0,66.0,0.01,11,0.5,3.67,33.0,1,1,0
26.58,2.0,106.3,0.02,16,0.5,5.91,53.15,1,1,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,1,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,1,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
23.88,7.65,1397.36,0.06,43,0.13,77.63,182.66,1,1,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0
26.15,9.17,2197.7,0.08,53,0.11,122.09,239.75,1,1,0
26.18,4.28,479.11,0.04,28,0.23,26.62,112.0,1,1,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0
26.48,5.45,787.8,0.05,34,0.18,43.77,144.43,1,1,0
41.24,11.05,5037.64,0.15,92,0.09,279.87,455.79,1,1,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,1,1,0
71.77,11.08,8806.58,0.27,155,0.09,489.25,795.04,1,1,0
26.28,4.2,463.52,0.04,27,0.24,25.75,110.36,1,1,0
26.28,4.2,463.52,0.04,27,0.24,25.75,110.36,1,1,0
26.28,4.2,463.52,0.04,27,0.24,25.75,110.36,1,1,0
69.01,16.93,19777.28,0.39,207,0.06,1098.74,1168.28,1,1,0
69.8,10.02,7011.39,0.23,144,0.1,389.52,699.55,1,1,0
26.28,4.2,463.52,0.04,27,0.24,25.75,110.36,1,1,0
26.28,4.2,463.52,0.04,27,0.24,25.75,110.36,1,1,0
31.07,5.23,850.08,0.05,37,0.19,47.23,162.52,1,1,0
26.28,4.2,463.52,0.04,27,0.24,25.75,110.36,1,1,0
116.42,23.48,64177.21,0.91,418,0.04,3565.4,2733.37,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
45.02,14.88,9961.7,0.22,125,0.07,553.43,669.69,1,1,0
26.27,19.43,9914.72,0.17,104,0.05,550.82,510.32,1,1,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0
18.99,5.14,502.31,0.03,25,0.19,27.91,97.67,1,1,0
31.35,9.97,3114.36,0.1,65,0.1,173.02,312.48,1,1,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,1,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,1,0
9.96,3.5,122.04,0.01,11,0.29,6.78,34.87,1,1,0
9.96,3.5,122.04,0.01,11,0.29,6.78,34.87,1,1,0
16.5,2.0,66.0,0.01,11,0.5,3.67,33.0,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
48.56,17.22,14395.0,0.28,163,0.06,799.72,836.07,1,1,0
31.35,9.97,3114.36,0.1,65,0.1,173.02,312.48,1,1,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0
34.38,9.75,3268.21,0.11,69,0.1,181.57,335.2,1,1,0
29.72,13.6,5496.65,0.13,85,0.07,305.37,404.17,1,1,0
47.78,23.7,26838.69,0.38,195,0.04,1491.04,1132.43,1,1,0
21.8,6.19,834.61,0.04,33,0.16,46.37,134.89,1,1,0
15.96,9.75,1517.0,0.05,36,0.1,84.28,155.59,1,1,0
25.78,5.5,779.78,0.05,34,0.18,43.32,141.78,1,1,0
46.32,15.11,10577.6,0.23,129,0.07,587.64,699.99,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
36.54,9.29,3150.52,0.11,74,0.11,175.03,339.29,1,1,0
67.77,18.76,23842.81,0.42,217,0.05,1324.6,1271.18,1,1,0
142.73,32.85,154013.92,1.56,680,0.03,8556.33,4688.48,1,1,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,1,0
23.96,5.85,820.06,0.05,33,0.17,45.56,140.18,1,1,0
13.31,6.75,606.54,0.03,23,0.15,33.7,89.86,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
22.75,5.5,688.04,0.04,30,0.18,38.22,125.1,1,1,0
34.5,6.46,1440.31,0.07,48,0.15,80.02,222.91,1,1,0
13.31,6.75,606.54,0.03,23,0.15,33.7,89.86,1,1,0
17.23,8.67,1294.27,0.05,34,0.12,71.9,149.34,1,1,0
101.07,8.32,6997.01,0.28,149,0.12,388.72,840.93,1,1,0
9.47,2.67,67.38,0.01,9,0.38,3.74,25.27,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
3.62,5.0,90.47,0.01,7,0.2,5.03,18.09,1,1,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,1,0
13.38,7.33,719.39,0.03,24,0.14,39.97,98.1,1,1,0
28.85,17.34,8678.36,0.17,101,0.06,482.13,500.37,1,1,0
19.46,3.5,238.4,0.02,19,0.29,13.24,68.11,1,1,0
115.58,11.75,15944.27,0.45,223,0.09,885.79,1357.5,1,1,0
100.52,18.02,32631.05,0.6,289,0.06,1812.84,1811.1,1,1,0
23.55,8.45,1681.86,0.07,44,0.12,93.44,199.04,1,1,0
7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,1,0
96.22,23.35,52445.24,0.75,373,0.04,2913.62,2246.34,1,1,0
33.04,9.75,3140.4,0.11,67,0.1,174.47,322.09,1,1,0
93.83,7.6,5424.68,0.24,138,0.13,301.37,713.45,1,1,0
94.19,8.43,6687.19,0.26,156,0.12,371.51,793.64,1,1,0
56.7,4.97,1402.71,0.09,60,0.2,77.93,282.03,1,1,0
54.09,8.25,3681.54,0.15,87,0.12,204.53,446.25,1,1,0
50.45,8.37,3534.13,0.14,83,0.12,196.34,422.26,1,1,0
34.59,3.55,434.76,0.04,30,0.28,24.15,122.62,1,1,0
86.1,7.84,5292.0,0.23,135,0.13,294.0,675.0,1,1,0
34.59,3.55,434.76,0.04,30,0.28,24.15,122.62,1,1,0
82.4,6.85,3871.09,0.19,114,0.15,215.06,564.78,1,1,0
77.63,8.22,5241.84,0.21,130,0.12,291.21,637.9,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,1,0
12.29,7.0,602.27,0.03,24,0.14,33.46,86.04,1,1,0
25.63,16.0,6560.0,0.14,82,0.06,364.44,410.0,1,1,0
24.85,16.5,6765.0,0.14,82,0.06,375.83,410.0,1,1,0
28.87,14.62,6175.54,0.14,83,0.07,343.09,422.26,1,1,0
23.36,8.4,1648.21,0.07,44,0.12,91.57,196.21,1,1,0
